filename,label,ZRC1,ZRC2,ZRC3,ZRC4,ZRC5,ZRC6,ZRC7,ZRC8,ZRC9,ZRC10,ZRC11,ZRC12,ZRC13,ZRC14,ZRC15,ZRC16,ZRC17,ZRC18,ZRC19,ZRC20,ZRC21,ZRC22,ZRC23,ZRC24,ZRC25,ZRC26,ZRC27,ZRC28,ZRC29,ZRC30,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,MFCC21,MFCC22,MFCC23,MFCC24,MFCC25,MFCC26,MFCC27,MFCC28,MFCC29,MFCC30,MFCC31,MFCC32,MFCC33,MFCC34,MFCC35,MFCC36,MFCC37,MFCC38,MFCC39,MFCC40,MFCC41,MFCC42,MFCC43,MFCC44,MFCC45,MFCC46,MFCC47,MFCC48,MFCC49,MFCC50,MFCC51,MFCC52,MFCC53,MFCC54,MFCC55,MFCC56,MFCC57,MFCC58,MFCC59,MFCC60
blues.00000.wav,blues,0.07772549715909091,0.07486239346590909,0.08805708451704546,0.09993119673295454,0.06695001775568182,0.08896706321022728,0.06328790838068182,0.07414106889204546,0.07244318181818182,0.07001287286931818,0.06888094815340909,0.06497469815340909,0.07011274857954546,0.06618430397727272,0.0694580078125,0.09848854758522728,0.09618030894886363,0.07343084161931818,0.07462935014204546,0.10630104758522728,0.0811767578125,0.0701904296875,0.07222123579545454,0.06576260653409091,0.07157759232954546,0.10256125710227272,0.08158735795454546,0.09641335227272728,0.10586825284090909,0.09621360085227272,-113.59882354736328,121.57067108154297,-19.162261962890625,42.36394119262695,-6.3622660636901855,18.621931076049805,-13.69973373413086,15.339801788330078,-12.27430534362793,10.97094440460205,-8.32606029510498,8.802087783813477,-3.6699411869049072,5.744675636291504,-5.162783145904541,0.7517064213752747,-1.6878540515899658,-0.40873003005981445,-2.3026766777038574,1.222467064857483,-3.532874584197998,-1.1397806406021118,-4.282827854156494,-4.226083755493164,0.915187656879425,0.9140638113021851,-5.761806964874268,-3.9328036308288574,1.509434700012207,2.698465585708618,2569.369384765625,295.84710693359375,235.58444213867188,151.03872680664062,167.99288940429688,89.17241668701172,67.60308837890625,69.00149536132812,82.21984100341797,63.34654235839844,61.764991760253906,51.28075408935547,41.21589660644531,40.517520904541016,49.78423309326172,52.42453384399414,36.535865783691406,41.60316848754883,55.053653717041016,46.941349029541016,37.97514724731445,31.48834800720215,38.06576156616211,42.761260986328125,62.4376220703125,54.03871154785156,54.86237335205078,49.14267349243164,60.65037536621094,96.92505645751953
blues.00001.wav,blues,0.025279651988636364,0.0203857421875,0.07060102982954546,0.052934126420454544,0.051214044744318184,0.042547052556818184,0.10331587357954546,0.09832208806818182,0.025357333096590908,0.0458984375,0.030051491477272728,0.08853426846590909,0.06824840198863637,0.07377485795454546,0.0498046875,0.0313720703125,0.040971235795454544,0.038518732244318184,0.04703036221590909,0.044966264204545456,0.060369318181818184,0.044921875,0.04440030184659091,0.11768687855113637,0.07790305397727272,0.055719549005681816,0.0394287109375,0.045576615767045456,0.030672940340909092,0.06204501065340909,-207.52383422851562,123.98513793945312,8.94701862335205,35.867149353027344,2.9095942974090576,21.519472122192383,-8.556512832641602,23.370676040649414,-10.103608131408691,11.899242401123047,-5.558824062347412,5.377876281738281,-2.234492063522339,4.220704078674316,-6.01068639755249,0.9292941689491272,-0.7284029722213745,0.29687240719795227,-0.282430499792099,0.5306445360183716,-4.098784923553467,-1.2431856393814087,-2.8513569831848145,-4.350195407867432,3.2750847339630127,1.2195733785629272,-0.013765646144747734,-0.06660831719636917,3.9790329933166504,-0.4577672481536865,7769.1044921875,559.9133911132812,572.3363037109375,264.7167053222656,279.9760437011719,156.3668212890625,200.80203247070312,142.56712341308594,166.11463928222656,104.35724639892578,105.1563720703125,96.20452880859375,64.8730697631836,73.15042877197266,52.42946243286133,55.33796310424805,60.231407165527344,48.13321304321289,51.106014251708984,45.788700103759766,42.831180572509766,45.852237701416016,39.53435134887695,70.40751647949219,61.68913650512695,60.66865921020508,55.57684326171875,83.73834991455078,76.6187515258789,93.99603271484375
blues.00002.wav,blues,0.06714976917613637,0.11101740056818182,0.05126953125,0.06076882102272727,0.06251109730113637,0.05013760653409091,0.06949129971590909,0.082275390625,0.06594016335227272,0.06143465909090909,0.07256525213068182,0.0570068359375,0.05942604758522727,0.07826926491477272,0.08632590553977272,0.07381924715909091,0.06605113636363637,0.07618297230113637,0.06744939630681818,0.07082297585227272,0.08992143110795454,0.06813742897727272,0.08390669389204546,0.07712624289772728,0.07275390625,0.08433948863636363,0.10667835582386363,0.07007945667613637,0.07841352982954546,0.09389426491477272,-90.75716400146484,140.4408721923828,-29.08454704284668,31.68669319152832,-13.976547241210938,25.753751754760742,-13.664990425109863,11.634442329406738,-11.778322219848633,9.714755058288574,-13.125313758850098,5.79124641418457,-8.901966094970703,-1.080160140991211,-9.22624397277832,2.4483046531677246,-7.724839687347412,-1.8190239667892456,-3.440457582473755,-2.2381274700164795,-4.052337646484375,-0.5714225769042969,-2.0118372440338135,-5.386335849761963,-5.133530616760254,-7.805534839630127,-1.1687835454940796,-0.20596686005592346,1.3964346647262573,-3.001879930496216,3317.886962890625,508.85614013671875,412.0644226074219,143.9542236328125,155.66134643554688,74.39171600341797,106.84101867675781,106.520263671875,65.48223876953125,67.84234619140625,57.671958923339844,64.49475860595703,60.39058303833008,57.690223693847656,36.514373779296875,40.64167785644531,47.62964630126953,52.39359664916992,46.64339828491211,30.65315055847168,43.53480911254883,59.22658157348633,49.70161437988281,52.37788772583008,61.74340057373047,39.243927001953125,50.80622863769531,53.73994445800781,59.71272659301758,54.10455322265625
blues.00003.wav,blues,0.013017134232954546,0.02783203125,0.031416459517045456,0.031094637784090908,0.015303178267045454,0.047418767755681816,0.030118075284090908,0.027854225852272728,0.024269797585227272,0.0428466796875,0.023182262073863636,0.03360262784090909,0.03177157315340909,0.054887251420454544,0.0286865234375,0.025901100852272728,0.040360884232954544,0.05154696377840909,0.03360262784090909,0.01824396306818182,0.04312411221590909,0.034834428267045456,0.04087136008522727,0.015569513494318182,0.04531028053977273,0.03748668323863636,0.028176047585227272,0.015946821732954544,0.04236949573863636,0.03095037286931818,-199.57513427734375,150.0861053466797,5.6634039878845215,26.855281829833984,1.770071268081665,14.232646942138672,-4.827845096588135,9.286852836608887,-0.7561201453208923,8.134434700012207,-3.200026512145996,6.0780816078186035,-2.478445053100586,-1.0815870761871338,-2.8744542598724365,0.7739940285682678,-3.324068784713745,0.6363106966018677,-0.6159676313400269,-3.405045986175537,-1.4968087673187256,-0.05401160567998886,-1.8613145351409912,-4.709930896759033,-3.9263315200805664,-6.649479866027832,-2.897778272628784,-3.225130558013916,-0.27231472730636597,-3.8175535202026367,5508.2666015625,456.30908203125,257.1097717285156,158.3611297607422,267.9737243652344,126.80742645263672,155.9467315673828,81.27030181884766,92.30180358886719,71.3818359375,110.26934814453125,48.21451950073242,56.776222229003906,62.243003845214844,51.60981750488281,44.43289566040039,50.21845245361328,37.32572555541992,37.257774353027344,31.965253829956055,34.79020690917969,31.20456886291504,28.416183471679688,22.890344619750977,23.459157943725586,28.05256462097168,27.928998947143555,26.41045570373535,26.43854522705078,25.62277603149414
blues.00004.wav,blues,0.06888094815340909,0.09568093039772728,0.087646484375,0.2152987393465909,0.14031427556818182,0.07758123224431818,0.07381924715909091,0.14867054332386365,0.09384987571022728,0.12849564985795456,0.12528852982954544,0.08430619673295454,0.09128639914772728,0.09926535866477272,0.12595436789772727,0.10585715553977272,0.115478515625,0.06707208806818182,0.061845259232954544,0.063720703125,0.07492897727272728,0.10873135653409091,0.08564897017045454,0.07517311789772728,0.07274280894886363,0.07411887428977272,0.10498046875,0.08310768821022728,0.09837757457386363,0.09661310369318182,-160.3541717529297,126.20948028564453,-35.58139419555664,22.13925552368164,-32.473548889160156,10.850701332092285,-23.35007095336914,0.49324893951416016,-11.796538352966309,1.2035192251205444,-13.084959030151367,-2.810499429702759,-6.9344706535339355,-7.55387544631958,-9.167669296264648,-4.515862941741943,-5.451786041259766,-0.9159522652626038,-4.408018112182617,-11.704385757446289,-5.86630392074585,-0.7214319109916687,0.9557143449783325,-1.2184656858444214,4.580540657043457,0.3016493618488312,-1.280043601989746,-4.486532688140869,-0.4106219708919525,0.2792642116546631,5199.103515625,853.271240234375,334.0323181152344,193.75323486328125,336.4254150390625,134.8650360107422,93.29354095458984,124.7335205078125,129.97537231445312,99.7171401977539,80.2431640625,86.43649291992188,89.54832458496094,70.91568756103516,75.75421905517578,85.99520111083984,75.27674102783203,53.633235931396484,62.88249206542969,55.19025421142578,67.47997283935547,61.050777435302734,54.03524398803711,47.1629753112793,70.3802719116211,81.3536376953125,72.93150329589844,44.619720458984375,58.191410064697266,81.26496887207031
blues.00005.wav,blues,0.042547052556818184,0.057905717329545456,0.044267134232954544,0.04556551846590909,0.06888094815340909,0.054931640625,0.18117453835227273,0.27937455610795453,0.09805575284090909,0.06163441051136364,0.05587491122159091,0.2400790127840909,0.19374778053977273,0.10262784090909091,0.03940651633522727,0.05246803977272727,0.04659756747159091,0.05836070667613636,0.060868696732954544,0.07407448508522728,0.051069779829545456,0.15373091264204544,0.15366432883522727,0.09068714488636363,0.06051358309659091,0.086181640625,0.084716796875,0.061578924005681816,0.0543212890625,0.07513982599431818,-177.8017578125,118.20316314697266,-17.570629119873047,30.76093101501465,-21.7425537109375,11.919262886047363,-20.734298706054688,3.185288190841675,-8.580818176269531,-0.9328852295875549,-11.772245407104492,-2.408763885498047,-9.348445892333984,-9.942635536193848,-3.9021835327148438,-5.574562072753906,-1.839314341545105,-2.7893166542053223,-3.047804832458496,-8.109731674194336,-2.4683327674865723,-1.7097126245498657,-4.274799823760986,-4.63806676864624,-2.3258955478668213,0.929190456867218,4.380315780639648,5.193404674530029,5.69194221496582,2.533287763595581,7307.45458984375,3195.205322265625,654.10791015625,485.68975830078125,433.2766418457031,266.4075927734375,169.7060089111328,133.703369140625,172.2257537841797,100.12100219726562,76.55475616455078,78.8026351928711,80.10771942138672,47.53443145751953,60.02069854736328,72.57673645019531,68.66612243652344,42.47052764892578,39.80338668823242,46.282936096191406,57.50816345214844,64.25533294677734,60.67125701904297,96.0312728881836,194.60220336914062,180.36155700683594,200.433349609375,129.4271240234375,113.91585540771484,120.11307525634766
blues.00006.wav,blues,0.07108931107954546,0.06297718394886363,0.11324795809659091,0.058038884943181816,0.027732155539772728,0.036820845170454544,0.029552112926136364,0.033991033380681816,0.047041459517045456,0.05189098011363636,0.04610928622159091,0.030051491477272728,0.09015447443181818,0.07914595170454546,0.045965021306818184,0.09702370383522728,0.09205211292613637,0.04708584872159091,0.1419677734375,0.09189675071022728,0.03806374289772727,0.051580255681818184,0.09053178267045454,0.09291770241477272,0.08683638139204546,0.09185236150568182,0.08160955255681818,0.09432705965909091,0.06638405539772728,0.12763006036931818,-190.06881713867188,130.27023315429688,-36.36211395263672,33.036216735839844,11.093892097473145,-0.5918819308280945,-20.89026641845703,0.2784423530101776,-6.496385097503662,-5.512735366821289,-7.8474040031433105,-3.124300718307495,-6.602821350097656,-9.949999809265137,-6.542689323425293,-10.07222843170166,-10.918622970581055,-6.965243339538574,-3.439431667327881,-6.484498977661133,-7.1091179847717285,-7.127066612243652,-5.278884410858154,-4.5941548347473145,-3.2485365867614746,-2.902406930923462,1.4326024055480957,2.9310662746429443,2.117990016937256,-1.4838629961013794,9653.34765625,1933.7037353515625,1307.030517578125,480.1931457519531,1082.96826171875,280.11151123046875,151.6833953857422,102.85331726074219,131.0985107421875,153.40235900878906,87.50639343261719,64.2100601196289,79.1468505859375,63.03844451904297,86.34498596191406,83.25455474853516,56.950496673583984,38.26709747314453,48.16364288330078,70.21345520019531,79.30743408203125,110.79459381103516,125.7833251953125,83.2165756225586,68.38008117675781,105.90299987792969,153.44117736816406,146.3770751953125,160.48097229003906,179.3203582763672
blues.00007.wav,blues,0.05796120383522727,0.03466796875,0.06275523792613637,0.05860484730113636,0.053877397017045456,0.027199485085227272,0.03493430397727273,0.03749778053977273,0.0489501953125,0.12844016335227273,0.0736083984375,0.03151633522727273,0.029063831676136364,0.08985484730113637,0.05225719105113636,0.031538529829545456,0.04283558238636364,0.06396484375,0.037409002130681816,0.04605379971590909,0.04086026278409091,0.03368030894886364,0.04958274147727273,0.15248801491477273,0.18308327414772727,0.05224609375,0.0589599609375,0.07396351207386363,0.04898348721590909,0.048095703125,-179.37229919433594,136.44833374023438,-26.662588119506836,39.965450286865234,5.310893535614014,10.919135093688965,-20.559534072875977,8.503360748291016,-11.349763870239258,-3.470555067062378,-8.415842056274414,-6.957211017608643,-3.5460426807403564,-8.051758766174316,-8.964917182922363,-8.427481651306152,-10.56428050994873,-10.785658836364746,-4.695469379425049,-8.631641387939453,-11.013334274291992,-10.376791954040527,-1.8437739610671997,-1.4459482431411743,-3.1292247772216797,-1.1877846717834473,-3.612769842147827,-3.248403787612915,-0.6325798630714417,0.8964796662330627,6573.50341796875,1479.045654296875,591.2086791992188,353.40618896484375,650.089599609375,136.28799438476562,163.6931610107422,151.28440856933594,171.91978454589844,178.22743225097656,147.56088256835938,83.7185287475586,93.26529693603516,57.42387008666992,82.25947570800781,70.46944427490234,52.01835632324219,60.507179260253906,65.58108520507812,56.386940002441406,55.86814880371094,65.32530212402344,52.28877258300781,97.48863983154297,53.921348571777344,41.08180236816406,38.47748565673828,39.05998611450195,50.208683013916016,79.67183685302734
blues.00008.wav,blues,0.06687233664772728,0.06986860795454546,0.06651722301136363,0.05526455965909091,0.08121004971590909,0.06944691051136363,0.057317560369318184,0.05672940340909091,0.07204367897727272,0.06934703480113637,0.058538263494318184,0.051835493607954544,0.07290926846590909,0.05347789417613636,0.0767822265625,0.05186878551136364,0.06903631036931818,0.05441006747159091,0.052734375,0.055586381392045456,0.07158868963068182,0.05948153409090909,0.0634765625,0.06626198508522728,0.056474165482954544,0.050348455255681816,0.060791015625,0.054620916193181816,0.051569158380681816,0.060846502130681816,-121.3897933959961,122.49832916259766,-14.734728813171387,46.122135162353516,-8.179258346557617,20.172466278076172,-19.171894073486328,23.03683853149414,-11.83272933959961,21.15465545654297,-6.722797393798828,6.989505767822266,-12.730550765991211,5.058538436889648,-5.1858062744140625,-1.4536041021347046,-7.042628765106201,2.6942129135131836,3.4095308780670166,-2.7137441635131836,-4.271835803985596,-0.6242570877075195,-4.291121959686279,-13.37303352355957,-8.269028663635254,-2.0969207286834717,10.555007934570312,2.9229867458343506,-1.0355781316757202,-0.7515336275100708,2619.67431640625,414.5375061035156,341.2240295410156,193.9173126220703,177.07606506347656,106.9468994140625,57.65928268432617,77.15470123291016,42.5687370300293,58.85169982910156,48.918487548828125,56.53520584106445,61.94805145263672,50.547115325927734,33.02634811401367,50.57817459106445,28.908443450927734,36.896121978759766,33.67159652709961,36.34231948852539,22.762739181518555,26.815391540527344,29.065982818603516,50.24578094482422,42.487674713134766,39.008113861083984,76.3144302368164,50.13017654418945,40.79024124145508,41.346435546875
blues.00009.wav,blues,0.06337668678977272,0.11042924360795454,0.08954412286931818,0.04674183238636364,0.09208540482954546,0.08377352627840909,0.09215198863636363,0.09137517755681818,0.08746892755681818,0.04651988636363636,0.08694735440340909,0.07228781960227272,0.057206587357954544,0.08915571732954546,0.09780051491477272,0.06706099076704546,0.0577392578125,0.08512739701704546,0.10138494318181818,0.11710981889204546,0.06504128196022728,0.058837890625,0.042547052556818184,0.057916814630681816,0.05857155539772727,0.06633966619318182,0.0673828125,0.11181640625,0.07459605823863637,0.06002530184659091,-213.2642364501953,115.16475677490234,-11.698169708251953,39.015357971191406,-20.348329544067383,13.082701683044434,-9.182701110839844,9.017151832580566,-14.1043119430542,4.271254062652588,-6.050780296325684,3.7858355045318604,0.22263556718826294,-5.106881618499756,-0.410153329372406,-1.1793447732925415,-1.914707899093628,-2.293660879135132,2.884260416030884,-4.233879566192627,1.5943896770477295,2.468759775161743,-0.8987778425216675,1.86104416847229,5.036642074584961,0.7700355052947998,5.638383388519287,0.44044870138168335,-0.902674674987793,-2.202855110168457,6132.97265625,798.2637939453125,669.0845947265625,350.9339294433594,531.99755859375,278.24468994140625,126.45182037353516,67.96417236328125,110.09561157226562,92.6026840209961,84.85939025878906,104.41364288330078,76.34564971923828,85.42630767822266,103.98576354980469,59.32341384887695,58.46143341064453,83.12303924560547,77.04225158691406,91.44654846191406,137.27012634277344,84.29571533203125,79.48734283447266,91.90652465820312,114.6961898803711,109.21446990966797,101.31999206542969,73.06298828125,81.38552856445312,75.72222900390625
